,FirstImprovementSearch,FirstChangeSearch,BestImprovementSearch,DeepSearch
5019,20591,17261,19515,20508
5020,20591,17261,19515,20508
5021,20591,17261,19515,20508
5022,20591,17261,19515,20508
5023,20591,17261,19515,20508
5024,20591,17261,19515,20508
5025,20591,17261,19515,20508
5026,20591,17261,19515,20508
5027,20591,17261,19515,20508
5028,20591,17261,19515,20508
5029,20591,17261,19515,20508
5030,20591,17261,19515,20508
5031,20591,17261,19515,20508
5032,20591,17261,19515,20508
5033,20591,17261,19515,20508
5034,20591,17261,19515,20508
5035,20591,17261,19515,20508
5036,20591,17261,19515,20508
5037,20591,17261,19515,20508
5038,20591,17261,19515,20508
5039,20591,17261,19515,20508
5040,20591,17261,19515,20508
5041,20591,17261,19515,20508
5042,20591,17261,19515,20508
5043,20591,17261,19515,20508
5044,20591,17261,19515,20508
5045,20591,17261,19515,20508
5046,20591,17261,19515,20508
5047,20591,17261,19515,20508
5048,20591,17261,19515,20508
5049,20591,17261,19515,20508
5050,20591,17261,19515,20508
5051,20591,17261,19515,20508
5052,20591,17261,19515,20508
5053,20591,17261,19515,20508
5054,20591,17261,19515,20508
5055,20591,17261,19515,20508
5056,20591,17261,19515,20508
5057,20591,17261,19515,20508
5058,20591,17261,19515,20508
5059,20591,17261,19515,20508
5060,20591,17261,19515,20508
5061,20591,17261,19515,20508
5062,20591,17261,19515,20508
5063,20591,17261,19515,20508
5064,20591,17261,19515,20508
5065,20591,17261,19515,20508
5066,20591,17261,19515,20508
5067,20591,17261,19515,20508
5068,20591,17261,19515,20508
5069,20591,17261,19515,20508
5070,20591,17261,19515,20508
5071,20591,17261,19515,20508
5072,20591,17261,19515,20508
5073,20591,17261,19515,20508
5074,20591,17261,19515,20508
5075,20591,17261,19515,20508
5076,20591,17261,19515,20508
5077,20591,17261,19515,20508
5078,20591,17261,19515,20508
5079,20591,17261,19515,20508
5080,20591,17261,19515,20508
5081,20591,17261,19515,20508
5082,20591,17261,19515,20508
5083,20591,17261,19515,20508
5084,20591,17261,19515,20508
5085,20591,17261,19515,20508
5086,20591,17261,19515,20508
5087,20591,17247,19515,20508
5088,20591,17247,19515,20508
5089,20591,17247,19515,20508
5090,20591,17247,19515,20508
5091,20591,17247,19515,20508
5092,20591,17247,19515,20508
5093,20591,17247,19515,20508
5094,20591,17247,19515,20508
5095,20591,17247,19515,20508
5096,20591,17247,19515,20508
5097,20591,17247,19515,20508
5098,20591,17247,19515,20508
5099,20591,17247,19515,20508
5100,20591,17247,19515,20508
5101,20591,17247,19515,20508
5102,20591,17247,19515,20508
5103,20591,17247,19515,20508
5104,20591,17247,19515,20508
5105,20591,17247,19515,20508
5106,20591,17247,19515,20508
5107,20591,17247,19515,20508
5108,20591,17247,19515,20508
5109,20591,17247,19515,20508
5110,20591,17247,19515,20508
5111,20591,17247,19515,20508
5112,20591,17247,19515,20508
5113,20591,17247,19515,20508
5114,20591,17247,19515,20508
5115,20591,17247,19515,20508
5116,20591,17247,19515,20508
5117,20591,17247,19515,20508
5118,20591,17247,19515,20508
5119,20591,17247,19515,20508
5120,20591,17247,19515,20508
5121,20591,17247,19515,20508
5122,20591,17247,19515,20508
5123,20591,17247,19515,20508
5124,20591,17247,19515,20508
5125,20591,17247,19515,20508
5126,20591,17247,19515,20508
5127,20591,17247,19515,20508
5128,20591,17247,19515,20508
5129,20591,17247,19515,20508
5130,20591,17247,19515,20508
5131,20591,17247,19515,20508
5132,20591,17247,19515,20508
5133,20591,17247,19515,20508
5134,20591,17247,19515,20508
5135,20591,17247,19515,20508
5136,20591,17247,19515,20508
5137,20591,17247,19515,20508
5138,20591,17247,19515,20508
5139,20591,17247,19515,20508
5140,20591,17247,19515,20508
5141,20591,17247,19515,20508
5142,20591,17247,19515,20508
5143,20591,17247,19515,20508
5144,20591,17247,19515,20508
5145,20591,17247,19515,20508
5146,20591,17247,19515,20508
5147,20591,17247,19515,20508
5148,20591,17247,19515,20508
5149,20591,17247,19515,20508
5150,20591,17247,19515,20508
5151,20591,17247,19515,20508
5152,20591,17247,19515,20508
5153,20591,17247,19515,20508
5154,20591,17247,19515,20508
5155,20591,17247,19515,20508
5156,20591,17247,19515,20508
5157,20591,17247,19515,20508
5158,20591,17247,19515,20508
5159,20591,17247,19515,20508
5160,20591,17247,19515,20508
5161,20591,17247,19515,20508
5162,20591,17247,19515,20508
5163,20591,17247,19515,20508
5164,20591,17247,19515,20508
5165,20591,17247,19515,20508
5166,20591,17247,19515,20508
5167,20591,17247,19515,20508
5168,20591,17247,19515,20508
5169,20591,17247,19515,20508
5170,20591,17247,19515,20508
5171,20591,17247,19515,20508
5172,20591,17247,19515,20508
5173,20591,17247,19515,20508
5174,20591,17247,19515,20508
5175,20591,17247,19515,20508
5176,20591,17247,19515,20508
5177,20591,17247,19515,20508
5178,20591,17247,19515,20508
5179,20591,17247,19515,20508
5180,20591,17247,19515,20508
5181,20591,17247,19515,20508
5182,20591,17247,19515,20508
5183,20591,17247,19515,20508
5184,20591,17247,19515,20508
5185,20591,17247,19515,20508
5186,20591,17247,19515,20508
5187,20591,17247,19515,20508
5188,20591,17247,19515,20508
5189,20591,17247,19515,20508
5190,20591,17247,19515,20508
5191,20591,17247,19515,20508
5192,20591,17247,19515,20508
5193,20591,17247,19515,20508
5194,20591,17247,19515,20508
5195,20591,17247,19515,20508
5196,20591,17247,19515,20508
5197,20591,17247,19515,20508
5198,20591,17247,19515,20508
5199,20591,17247,19515,20508
5200,20591,17247,19515,20508
5201,20591,17247,19515,20508
5202,20591,17247,19515,20508
5203,20591,17247,19515,20508
5204,20591,17247,19515,20508
5205,20591,17247,19515,20508
5206,20591,17247,19515,20508
5207,20591,17247,19515,20508
5208,20591,17247,19515,20508
5209,20591,17247,19515,20508
5210,20591,17247,19515,20508
5211,20591,17247,19515,20508
5212,20591,17247,19515,20508
5213,20591,17247,19515,20508
5214,20591,17247,19515,20508
5215,20591,17247,19515,20508
5216,20591,17247,19515,20508
5217,20591,17247,19515,20508
5218,20591,17247,19515,20508
5219,20591,17247,19515,20508
5220,20591,17247,19515,20508
5221,20591,17247,19515,20508
5222,20591,17247,19515,20508
5223,20591,17247,19515,20508
5224,20591,17247,19515,20508
5225,20591,17247,19515,20508
5226,20591,17247,19515,20508
5227,20591,17247,19515,20508
5228,20591,17247,19515,20508
5229,20591,17247,19515,20508
5230,20591,17247,19515,20508
5231,20591,17247,19515,20508
5232,20591,17247,19515,20508
5233,20591,17247,19515,20508
5234,20591,17247,19515,20508
5235,20591,17247,19515,20508
5236,20591,17247,19515,20508
5237,20591,17247,19515,20508
5238,20591,17247,19515,20508
5239,20591,17247,19515,20508
5240,20591,17247,19515,20508
5241,20591,17247,19515,20508
5242,20591,17247,19515,20508
5243,20591,17247,19515,20508
5244,20591,17247,19515,20508
5245,20591,17247,19515,20508
5246,20591,17247,19515,20508
5247,20591,17247,19515,20508
5248,20591,17247,19515,20508
5249,20591,17247,19515,20508
5250,20591,17247,19515,20508
5251,20591,17247,19515,20508
5252,20591,17247,19515,20508
5253,20591,17247,19515,20508
5254,20591,17247,19515,20508
5255,20591,17247,19515,20508
5256,20591,17247,19515,20508
5257,20591,17247,19515,20508
5258,20591,17247,19515,20508
5259,20591,17247,19515,20508
5260,20591,17247,19515,20508
5261,20591,17247,19515,20508
5262,20591,17247,19515,20508
5263,20591,17247,19515,20508
5264,20591,17247,19515,20508
5265,20591,17247,19515,20508
5266,20591,17247,19515,20508
5267,20591,17247,19515,20508
5268,20591,17247,19515,20508
5269,20591,17247,19515,20508
5270,20591,17247,19515,20508
5271,20591,17247,19515,20508
5272,20591,17247,19515,20508
5273,20591,17247,19515,20508
5274,20591,17247,19515,20508
5275,20591,17247,19515,20508
5276,20591,17247,19515,20508
5277,20591,17247,19515,20508
5278,20591,17247,19515,20508
5279,20591,17247,19515,20508
5280,20591,17247,19515,20508
5281,20591,17247,19515,20508
5282,20591,17247,19515,20508
5283,20591,17247,19515,20508
5284,20591,17247,19515,20508
5285,20591,17247,19515,20508
5286,20591,17247,19515,20508
5287,20591,17247,19515,20508
5288,20591,17247,19515,20508
5289,20591,17247,19515,20508
5290,20591,17247,19515,20508
5291,20591,17247,19515,20508
5292,20591,17247,19515,20508
5293,20591,17247,19515,20508
5294,20591,17247,19515,20508
5295,20591,17247,19515,20508
5296,20591,17247,19515,20508
5297,20591,17247,19515,20508
5298,20591,17247,19515,20508
5299,20591,17247,19515,20508
5300,20591,17247,19515,20508
5301,20591,17247,19515,20508
5302,20591,17247,19515,20508
5303,20591,17247,19515,20508
5304,20591,17247,19515,20508
5305,20591,17247,19515,20508
5306,20591,17247,19515,20508
5307,20591,17247,19515,20508
5308,20591,17247,19515,20508
5309,20591,17247,19515,20508
5310,20591,17247,19515,20508
5311,20591,17247,19515,20508
5312,20591,17247,19515,20508
5313,20591,17247,19515,20508
5314,20591,17247,19515,20508
5315,20591,17247,19515,20508
5316,20591,17247,19515,20508
5317,20591,17247,19515,20508
5318,20591,17247,19515,20508
5319,20591,17247,19515,20508
5320,20591,17247,19515,20508
5321,20591,17247,19515,20508
5322,20591,17247,19515,20508
5323,20591,17247,19515,20508
5324,20591,17247,19515,20508
5325,20591,17247,19515,20508
5326,20591,17247,19515,20508
5327,20591,17247,19515,20508
5328,20591,17247,19515,20508
5329,20591,17247,19515,20508
5330,20591,17247,19515,20508
5331,20591,17247,19515,20508
5332,20591,17247,19515,20508
5333,20591,17247,19515,20508
5334,20591,17247,19515,20508
5335,20591,17247,19515,20508
5336,20591,17247,19515,20508
5337,20591,17247,19515,20508
5338,20591,17247,19515,20508
5339,20591,17247,19515,20508
5340,20591,17247,19515,20508
5341,20591,17247,19515,20508
5342,20591,17247,19515,20508
5343,20591,17247,19515,20508
5344,20591,17247,19515,20508
5345,20591,17247,19515,20508
5346,20591,17247,19515,20508
5347,20591,17247,19515,20508
5348,20591,17247,19515,20508
5349,20591,17247,19515,20508
5350,20591,17247,19515,20508
5351,20591,17247,19515,20508
5352,20591,17247,19515,20508
5353,20591,17247,19515,20508
5354,20591,17247,19515,20508
5355,20591,17247,19515,20508
5356,20591,17247,19515,20508
5357,20591,17247,19515,20508
5358,20591,17247,19515,20508
5359,20591,17247,19515,20508
5360,20591,17247,19515,20508
5361,20591,17247,19515,20508
5362,20591,17247,19515,20508
5363,20591,17247,19515,20508
5364,20591,17247,19515,20508
5365,20591,17247,19515,20508
5366,20591,17247,19515,20508
5367,20591,17247,19515,20508
5368,20591,17247,19515,20508
5369,20591,17247,19515,20508
5370,20591,17247,19515,20508
5371,20591,17247,19515,20508
5372,20591,17247,19515,20508
5373,20591,17247,19515,20508
5374,20591,17247,19515,20508
5375,20591,17247,19515,20508
5376,20591,17247,19515,20508
5377,20591,17247,19515,20508
5378,20591,17247,19515,20508
5379,20591,17247,19515,20508
5380,20591,17247,19515,20508
5381,20591,17247,19515,20508
5382,20591,17247,19515,20508
5383,20591,17247,19515,20508
5384,20591,17247,19515,20508
5385,20591,17247,19515,20508
5386,20591,17247,19515,20508
5387,20591,17247,19515,20508
5388,20591,17247,19515,20508
5389,20591,17247,19515,20508
5390,20591,17247,19515,20508
5391,20591,17247,19515,20508
5392,20591,17247,19515,20508
5393,20591,17247,19515,20508
5394,20591,17247,19515,20508
5395,20591,17247,19515,20508
5396,20591,17247,19515,20508
5397,20591,17247,19515,20508
5398,20591,17247,19515,20508
5399,20591,17247,19515,20508
5400,20591,17247,19515,20508
5401,20591,17247,19515,20508
5402,20591,17247,19515,20508
5403,20591,17247,19515,20508
5404,20591,17247,19515,20508
5405,20591,17247,19515,20508
5406,20591,17247,19515,20508
5407,20591,17247,19515,20508
5408,20591,17247,19515,20508
5409,20591,17247,19515,20508
5410,20591,17247,19515,20508
5411,20591,17247,19515,20508
5412,20591,17247,19515,20508
5413,20591,17247,19515,20508
5414,20591,17247,19515,20508
5415,20591,17247,19515,20508
5416,20591,17247,19515,20508
5417,20591,17247,19515,20508
5418,20591,17247,19515,20508
5419,20591,17247,19515,20508
5420,20591,17247,19515,20508
5421,20591,17247,19515,20508
5422,20591,17247,19515,20508
5423,20591,17247,19515,20508
5424,20591,17247,19515,20508
5425,20591,17247,19515,20508
5426,20591,17247,19515,20508
5427,20591,17247,19515,20508
5428,20591,17247,19515,20508
5429,20591,17247,19515,20508
5430,20591,17247,19515,20508
5431,20591,17247,19515,20508
5432,20591,17247,19515,20508
5433,20591,17247,19515,20508
5434,20591,17247,19515,20508
5435,20591,17247,19515,20508
5436,20591,17247,19515,20508
5437,20591,17247,19515,20508
5438,20591,17247,19515,20508
5439,20591,17247,19515,20508
5440,20591,17247,19515,20508
5441,20591,17247,19515,20508
5442,20591,17247,19515,20508
5443,20591,17247,19515,20508
5444,20591,17247,19515,20508
5445,20591,17247,19515,20508
5446,20591,17247,19515,20508
5447,20591,17247,19515,20508
5448,20591,17247,19515,20508
5449,20591,17247,19515,20508
5450,20591,17247,19515,20508
5451,20591,17247,19515,20508
5452,20591,17247,19515,20508
5453,20591,17247,19515,20508
5454,20591,17247,19515,20508
5455,20591,17247,19515,20508
5456,20591,17247,19515,20508
5457,20591,17247,19515,20508
5458,20591,17247,19515,20508
5459,20591,17247,19515,20508
5460,20591,17247,19515,20508
5461,20591,17247,19515,20508
5462,20591,17247,19515,20508
5463,20591,17247,19515,20508
5464,20591,17247,19515,20508
5465,20591,17247,19515,20508
5466,20591,17247,19515,20508
5467,20591,17247,19515,20508
5468,20591,17247,19515,20508
5469,20591,17247,19515,20508
5470,20591,17247,19515,20508
5471,20591,17247,19515,20508
5472,20591,17247,19515,20508
5473,20591,17247,19515,20508
5474,20591,17247,19515,20508
5475,20591,17247,19515,20508
5476,20591,17247,19515,20508
5477,20591,17247,19515,20508
5478,20591,17247,19515,20508
5479,20591,17247,19515,20508
5480,20591,17247,19515,20508
5481,20591,17247,19515,20508
5482,20591,17247,19515,20508
5483,20591,17247,19515,20508
5484,20591,17247,19515,20508
5485,20591,17247,19515,20508
5486,20591,17244,19515,20508
5487,20591,17244,19515,20508
5488,20591,17244,19515,20508
5489,20591,17244,19515,20508
5490,20591,17244,19515,20508
5491,20591,17222,19515,20508
5492,20591,17222,19515,20508
5493,20591,17222,19515,20508
5494,20591,17222,19515,20508
5495,20591,17222,19515,20508
5496,20591,17222,19515,20508
5497,20591,17222,19515,20508
5498,20591,17222,19515,20508
5499,20591,17222,19515,20508
5500,20591,17222,19515,20508
5501,20591,17222,19515,20508
5502,20591,17222,19515,20508
5503,20591,17222,19515,20508
5504,20591,17222,19515,20508
5505,20591,17222,19515,20508
5506,20591,17222,19515,20508
5507,20591,17222,19515,20508
5508,20591,17222,19515,20508
5509,20591,17222,19515,20508
5510,20591,17222,19515,20508
5511,20591,17222,19515,20508
5512,20591,17222,19515,20508
5513,20591,17222,19515,20508
5514,20591,17222,19515,20508
5515,20591,17222,19515,20508
5516,20591,17222,19515,20508
5517,20591,17222,19515,20508
5518,20591,17222,19515,20508
5519,20591,17222,19515,20508
5520,20591,17222,19515,20508
5521,20591,17222,19515,20508
5522,20591,17222,19515,20508
5523,20591,17222,19515,20508
5524,20591,17222,19515,20508
5525,20591,17222,19515,20508
5526,20591,17222,19515,20508
5527,20591,17222,19515,20508
5528,20591,17222,19515,20508
5529,20591,17222,19515,20508
5530,20591,17222,19515,20508
5531,20591,17222,19515,20508
5532,20591,17222,19515,20508
5533,20591,17222,19515,20508
5534,20591,17222,19515,20508
5535,20591,17222,19515,20508
5536,20591,17222,19515,20508
5537,20591,17222,19515,20508
5538,20591,17222,19515,20508
5539,20591,17222,19515,20508
5540,20591,17222,19515,20508
5541,20591,17222,19515,20508
5542,20591,17222,19515,20508
5543,20591,17222,19515,20508
5544,20591,17222,19515,20508
5545,20591,17222,19515,20508
5546,20591,17222,19515,20508
5547,20591,17222,19515,20508
5548,20591,17222,19515,20508
5549,20591,17222,19515,20508
5550,20591,17222,19515,20508
5551,20591,17222,19515,20508
5552,20591,17222,19515,20508
5553,20591,17222,19515,20508
5554,20591,17222,19515,20508
5555,20591,17222,19515,20508
5556,20591,17222,19515,20508
5557,20591,17222,19515,20508
5558,20591,17222,19515,20508
5559,20591,17222,19515,20508
5560,20591,17222,19515,20508
5561,20591,17222,19515,20508
5562,20591,17222,19515,20508
5563,20591,17222,19515,20508
5564,20591,17222,19515,20508
5565,20591,17222,19515,20508
5566,20591,17222,19515,20508
5567,20591,17222,19515,20508
5568,20591,17222,19515,20508
5569,20591,17222,19515,20508
5570,20591,17222,19515,20508
5571,20591,17222,19515,20508
5572,20591,17222,19515,20508
5573,20591,17222,19515,20508
5574,20591,17222,19515,20508
5575,20591,17222,19515,20508
5576,20591,17222,19515,20508
5577,20591,17222,19515,20508
5578,20591,17222,19515,20508
5579,20591,17222,19515,20508
5580,20591,17222,19515,20508
5581,20591,17222,19515,20508
5582,20591,17222,19515,20508
5583,20591,17222,19515,20508
5584,20591,17222,19515,20508
5585,20591,17222,19515,20508
5586,20591,17222,19515,20508
5587,20591,17222,19515,20508
5588,20591,17222,19515,20508
5589,20591,17222,19515,20508
5590,20591,17222,19515,20508
5591,20591,17222,19515,20508
5592,20591,17222,19515,20508
5593,20591,17222,19515,20508
5594,20591,17222,19515,20508
5595,20591,17222,19515,20508
5596,20591,17222,19515,20508
5597,20591,17222,19515,20508
5598,20591,17222,19515,20508
5599,20591,17222,19515,20508
5600,20591,17222,19515,20508
5601,20591,17222,19515,20508
5602,20591,17222,19515,20508
5603,20591,17222,19515,20508
5604,20591,17222,19515,20508
5605,20591,17222,19515,20508
5606,20591,17222,19515,20508
5607,20591,17222,19515,20508
5608,20591,17222,19515,20508
5609,20591,17222,19515,20508
5610,20591,17222,19515,20508
5611,20591,17222,19515,20508
5612,20591,17222,19515,20508
5613,20591,17222,19515,20508
5614,20591,17222,19515,20508
5615,20591,17222,19515,20508
5616,20591,17222,19515,20508
5617,20591,17222,19515,20508
5618,20591,17222,19515,20508
5619,20591,17222,19515,20508
5620,20591,17222,19515,20508
5621,20591,17222,19515,20508
5622,20591,17222,19515,20508
5623,20591,17222,19515,20508
5624,20591,17222,19515,20508
5625,20591,17222,19515,20508
5626,20591,17222,19515,20508
5627,20591,17222,19515,20508
5628,20591,17222,19515,20508
5629,20591,17222,19515,20508
5630,20591,17222,19515,20508
5631,20591,17222,19515,20508
5632,20591,17222,19515,20508
5633,20591,17222,19515,20508
5634,20591,17222,19515,20508
5635,20591,17222,19515,20508
5636,20591,17222,19515,20508
5637,20591,17222,19515,20508
5638,20591,17222,19515,20508
5639,20591,17222,19515,20508
5640,20591,17222,19515,20508
5641,20591,17222,19515,20508
5642,20591,17222,19515,20508
5643,20591,17222,19515,20508
5644,20591,17222,19515,20508
5645,20591,17222,19515,20508
5646,20591,17222,19515,20508
5647,20591,17222,19515,20508
5648,20591,17222,19515,20508
5649,20591,17222,19515,20508
5650,20591,17222,19515,20508
5651,20591,17222,19515,20508
5652,20591,17222,19515,20508
5653,20591,17222,19515,20508
5654,20591,17222,19515,20508
5655,20591,17222,19515,20508
5656,20591,17222,19515,20508
5657,20591,17222,19515,20508
5658,20591,17222,19515,20508
5659,20591,17222,19515,20508
5660,20591,17222,19515,20508
5661,20591,17222,19515,20508
5662,20591,17222,19515,20508
5663,20591,17222,19515,20508
5664,20591,17222,19515,20508
5665,20591,17222,19515,20508
5666,20591,17222,19515,20508
5667,20591,17222,19515,20508
5668,20591,17222,19515,20508
5669,20591,17143,19515,20508
5670,20591,17143,19515,20508
5671,20591,17143,19515,20508
5672,20591,17143,19515,20508
5673,20591,17143,19515,20508
5674,20591,17143,19515,20508
5675,20591,17143,19515,20508
5676,20591,17143,19515,20508
5677,20591,17143,19515,20508
5678,20591,17143,19515,20508
5679,20591,17143,19515,20508
5680,20591,17143,19515,20508
5681,20591,17143,19515,20508
5682,20591,17143,19515,20508
5683,20591,17143,19515,20508
5684,20591,17143,19515,20508
5685,20591,17143,19515,20508
5686,20591,17143,19515,20508
5687,20591,17143,19515,20508
5688,20591,17143,19515,20508
5689,20591,17143,19515,20508
5690,20591,17143,19515,20508
5691,20591,17143,19515,20508
5692,20591,17143,19515,20508
5693,20591,17143,19515,20508
5694,20591,17143,19515,20508
5695,20591,17143,19515,20508
5696,20591,17143,19515,20508
5697,20591,17143,19515,20508
5698,20591,17143,19515,20508
5699,20591,17143,19515,20508
5700,20591,17143,19515,20508
5701,20591,17143,19515,20508
5702,20591,17143,19515,20508
5703,20591,17143,19515,20508
5704,20591,17143,19515,20508
5705,20591,17143,19515,20508
5706,20591,17143,19515,20508
5707,20591,17143,19515,20508
5708,20591,17143,19515,20508
5709,20591,17143,19515,20508
5710,20591,17143,19515,20508
5711,20591,17143,19515,20508
5712,20591,17143,19515,20508
5713,20591,17143,19515,20508
5714,20591,17143,19515,20508
5715,20591,17143,19515,20508
5716,20591,17143,19515,20508
5717,20591,17143,19515,20508
5718,20591,17143,19515,20508
5719,20591,17143,19515,20508
5720,20591,17143,19515,20508
5721,20591,17143,19515,20508
5722,20591,17143,19515,20508
5723,20591,17143,19515,20508
5724,20591,17143,19515,20508
5725,20591,17143,19515,20508
5726,20591,17143,19515,20508
5727,20591,17143,19515,20508
5728,20591,17143,19515,20508
5729,20591,17143,19515,20508
5730,20591,17143,19515,20508
5731,20591,17143,19515,20508
5732,20591,17143,19515,20508
5733,20591,17143,19515,20508
5734,20591,17143,19515,20508
5735,20591,17143,19515,20508
5736,20591,17143,19515,20508
5737,20591,17143,19515,20508
5738,20591,17143,19515,20508
5739,20591,17143,19515,20508
5740,20591,17143,19515,20508
5741,20591,17143,19515,20508
5742,20591,17143,19515,20508
5743,20591,17143,19515,20508
5744,20591,17143,19515,20508
5745,20591,17143,19515,20508
5746,20591,17143,19515,20508
5747,20591,17143,19515,20508
5748,20591,17143,19515,20508
5749,20591,17143,19515,20508
5750,20591,17143,19515,20508
5751,20591,17143,19515,20508
5752,20591,17143,19515,20508
5753,20591,17143,19515,20508
5754,20591,17143,19515,20508
5755,20591,17143,19515,20508
5756,20591,17143,19515,20508
5757,20591,17143,19515,20508
5758,20591,17143,19515,20508
5759,20591,17143,19515,20508
5760,20591,17143,19515,20508
5761,20591,17143,19515,20508
5762,20591,17143,19515,20508
5763,20591,17143,19515,20508
5764,20591,17143,19515,20508
5765,20591,17143,19515,20508
5766,20591,17143,19515,20508
5767,20591,17143,19515,20508
5768,20591,17143,19515,20508
5769,20591,17143,19515,20508
5770,20591,17143,19515,20508
5771,20591,17143,19515,20508
5772,20591,17143,19515,20508
5773,20591,17143,19515,20508
5774,20591,17143,19515,20508
5775,20591,17143,19515,20508
5776,20591,17143,19515,20508
5777,20591,17143,19515,20508
5778,20591,17143,19515,20508
5779,20591,17143,19515,20508
5780,20591,17143,19515,20508
5781,20591,17143,19515,20508
5782,20591,17143,19515,20508
5783,20591,17143,19515,20508
5784,20591,17143,19515,20508
5785,20591,17143,19515,20508
5786,20591,17143,19515,20508
5787,20591,17143,19515,20508
5788,20591,17143,19515,20508
5789,20591,17143,19515,20508
5790,20591,17143,19515,20508
5791,20591,17143,19515,20508
5792,20591,17143,19515,20508
5793,20591,17143,19515,20508
5794,20591,17143,19515,20508
5795,20591,17143,19515,20508
5796,20591,17143,19515,20508
5797,20591,17143,19515,20508
5798,20591,17143,19515,20508
5799,20591,17143,19515,20508
5800,20591,17143,19515,20508
5801,20591,17143,19515,20508
5802,20591,17143,19515,20508
5803,20591,17143,19515,20508
5804,20591,17143,19515,20508
5805,20591,17143,19515,20508
5806,20591,17143,19515,20508
5807,20591,17143,19515,20508
5808,20591,17143,19515,20508
5809,20591,17143,19515,20508
5810,20591,17143,19515,20508
5811,20591,17143,19515,20508
5812,20591,17143,19515,20508
5813,20591,17143,19515,20508
5814,20591,17143,19515,20508
5815,20591,17143,19515,20508
5816,20591,17143,19515,20508
5817,20591,17143,19515,20508
5818,20591,17143,19515,20508
5819,20591,17143,19515,20508
5820,20591,17143,19515,20508
5821,20591,17143,19515,20508
5822,20591,17143,19515,20508
5823,20591,17143,19515,20508
5824,20591,17143,19515,20508
5825,20591,17143,19515,20508
5826,20591,17143,19515,20508
5827,20591,17143,19515,20508
5828,20591,17143,19515,20508
5829,20591,17143,19515,20508
5830,20591,17143,19515,20508
5831,20591,17143,19515,20508
5832,20591,17143,19515,20508
5833,20591,17143,19515,20508
5834,20591,17143,19515,20508
5835,20591,17143,19515,20508
5836,20591,17143,19515,20508
5837,20591,17143,19515,20508
5838,20591,17143,19515,20508
5839,20591,17143,19515,20508
5840,20591,17143,19515,20508
5841,20591,17143,19515,20508
5842,20591,17143,19515,20508
5843,20591,17143,19515,20508
5844,20591,17143,19515,20508
5845,20591,17143,19515,20508
5846,20591,17143,19515,20508
5847,20591,17143,19515,20508
5848,20591,17143,19515,20508
5849,20591,17143,19515,20508
5850,20591,17143,19515,20508
5851,20591,17143,19515,20508
5852,20591,17143,19515,20508
5853,20591,17143,19515,20508
5854,20591,17143,19515,20508
5855,20591,17143,19515,20508
5856,20591,17143,19515,20508
5857,20591,17143,19515,20508
5858,20591,17143,19515,20508
5859,20591,17143,19515,20508
5860,20591,17143,19515,20508
5861,20591,17143,19515,20508
5862,20591,17143,19515,20508
5863,20591,17143,19515,20508
5864,20591,17143,19515,20508
5865,20591,17143,19515,20508
5866,20591,17143,19515,20508
5867,20591,17143,19515,20508
5868,20591,17143,19515,20508
5869,20591,17143,19515,20508
5870,20591,17143,19515,20508
5871,20591,17143,19515,20508
5872,20591,17143,19515,20508
5873,20591,17143,19515,20508
5874,20591,17143,19515,20508
5875,20591,17143,19515,20508
5876,20591,17143,19515,20508
5877,20591,17143,19515,20508
5878,20591,17143,19515,20508
5879,20591,17143,19515,20508
5880,20591,17143,19515,20508
5881,20591,17143,19515,20508
5882,20591,17143,19515,20508
5883,20591,17143,19515,20508
5884,20591,17143,19515,20508
5885,20591,17143,19515,20508
5886,20591,17143,19515,20508
5887,20591,17143,19515,20508
5888,20591,17143,19515,20508
5889,20591,17143,19515,20508
5890,20591,17143,19515,20508
5891,20591,17143,19515,20508
5892,20591,17143,19515,20508
5893,20591,17143,19515,20508
5894,20591,17143,19515,20508
5895,20591,17143,19515,20508
5896,20591,17143,19515,20508
5897,20591,17143,19515,20508
5898,20591,17143,19515,20508
5899,20591,17143,19515,20508
5900,20591,17143,19515,20508
5901,20591,17143,19515,20508
5902,20591,17143,19515,20508
5903,20591,17143,19515,20508
5904,20591,17143,19515,20508
5905,20591,17143,19515,20508
5906,20591,17143,19515,20508
5907,20591,17143,19515,20508
5908,20591,17143,19515,20508
5909,20591,17143,19515,20508
5910,20591,17143,19515,20508
5911,20591,17143,19515,20508
5912,20591,17143,19515,20508
5913,20591,17143,19515,20508
5914,20591,17143,19515,20508
5915,20591,17143,19515,20508
5916,20591,17143,19515,20508
5917,20591,17143,19515,20508
5918,20591,17143,19515,20508
5919,20591,17143,19515,20508
5920,20591,17143,19515,20508
5921,20591,17143,19515,20508
5922,20591,17143,19515,20508
5923,20591,17143,19515,20508
5924,20591,17143,19515,20508
5925,20591,17143,19515,20508
5926,20591,17143,19515,20508
5927,20591,17143,19515,20508
5928,20591,17143,19515,20508
5929,20591,17143,19515,20508
5930,20591,17143,19515,20508
5931,20591,17143,19515,20508
5932,20591,17143,19515,20508
5933,20591,17143,19515,20508
5934,20591,17143,19515,20508
5935,20591,17143,19515,20508
5936,20591,17143,19515,20508
5937,20591,17143,19515,20508
5938,20591,17143,19515,20508
5939,20591,17143,19515,20508
5940,20591,17143,19515,20508
5941,20591,17143,19515,20508
5942,20591,17143,19515,20508
5943,20591,17143,19515,20508
5944,20591,17143,19515,20508
5945,20591,17143,19515,20508
5946,20591,17143,19515,20508
5947,20591,17143,19515,20508
5948,20591,17143,19515,20508
